N,DEWP,TEMP,PRES,WIND_SPEED,SNOW,RAIN,PM25,PM25
15245,5,17,1016,19.67,0,0,28,28
15246,0,17,1017,25.48,0,0,18,18
15247,-1,16,1017,29.5,0,0,15,15
15248,-2,17,1018,37.55,0,0,25,25
15249,-2,18,1019,46.49,0,0,15,15
15250,-1,19,1019,55.43,0,0,15,15
15251,-1,19,1019,63.48,0,0,14,14
15252,0,20,1019,68.4,0,0,26,26
15253,0,21,1019,74.21,0,0,26,26
15254,1,22,1018,80.02,0,0,19,19
15255,0,24,1017,85.83,0,0,25,25
15256,0,24,1017,90.75,0,0,19,19
15257,-1,24,1017,95.67,0,0,18,18
15258,-1,23,1017,101.48,0,0,14,14
15259,-1,22,1018,106.4,0,0,13,13
15260,0,19,1020,111.32,0,0,25,25
15261,1,16,1020,114.45,0,0,24,24
15262,2,14,1021,119.37,0,0,33,33
15263,1,14,1022,0.89,0,0,23,23
15264,1,13,1023,1.79,0,0,27,27
15265,1,12,1023,3.13,0,0,19,19
15266,0,14,1024,7.15,0,0,20,20
15267,-2,13,1024,11.17,0,0,19,19
15268,-2,12,1025,15.19,0,0,11,11
15269,-3,11,1025,20.11,0,0,26,26
15270,-4,11,1026,25.03,0,0,20,20
15271,-4,10,1026,29.95,0,0,16,16
15272,-4,10,1027,34.87,0,0,20,20
15273,-4,12,1027,38.89,0,0,19,19
15274,-4,14,1027,42.91,0,0,18,18
15275,-3,16,1027,46.04,0,0,20,20
15276,-3,16,1026,3.13,0,0,21,21
15277,-2,18,1025,3.13,0,0,18,18
15278,-3,19,1024,0.89,0,0,13,13
15279,-3,19,1023,1.79,0,0,18,18
15280,-2,19,1023,3.13,0,0,21,21
15281,-2,19,1023,4.92,0,0,28,28
15282,-1,18,1023,9.84,0,0,35,35
15283,0,17,1023,12.97,0,0,37,37
15284,1,16,1023,16.99,0,0,26,26
15285,2,13,1023,0.89,0,0,41,41
15286,5,10,1024,1.78,0,0,35,35
15287,6,9,1024,2.67,0,0,50,50
15288,6,9,1024,3.56,0,0,49,49
15289,6,8,1025,0.89,0,0,62,62
15290,6,8,1025,0.89,0,0,72,72
15291,5,10,1025,1.34,0,0,85,85
15292,6,9,1025,1.79,0,0,72,72
15293,6,9,1024,3.58,0,0,59,59
15294,5,9,1025,5.37,0,0,50,50
15295,4,7,1025,7.16,0,0,31,31
15296,5,8,1026,8.95,0,0,59,59
15297,4,13,1026,10.74,0,0,60,60
15298,5,16,1026,12.53,0,0,39,39
15299,-1,19,1026,15.66,0,0,10,10
15300,-3,21,1026,22.81,0,0,15,15
15301,-4,22,1025,29.96,0,0,4,4
15302,-3,22,1024,35.77,0,0,23,23
15303,-4,22,1023,4.92,0,0,11,11
15304,-2,21,1023,1.79,0,0,18,18
15305,-2,21,1022,1.79,0,0,6,6
15306,-1,20,1023,3.13,0,0,27,27
15307,0,16,1024,4.92,0,0,26,26
15308,1,14,1025,6.71,0,0,60,60
15309,2,15,1026,3.13,0,0,53,53
15310,-3,16,1027,7.15,0,0,79,79
15311,-3,14,1028,8.94,0,0,51,51
15312,-3,13,1029,10.73,0,0,24,24
15313,-1,9,1030,3.13,0,0,19,19
15314,-1,8,1030,4.92,0,0,24,24
15315,2,7,1030,1.79,0,0,20,20
15316,1,5,1031,3.13,0,0,22,22
15317,1,6,1031,1.79,0,0,47,47
15318,1,6,1032,1.79,0,0,36,36
15319,0,5,1032,3.58,0,0,22,22
15320,3,10,1033,6.71,0,0,19,19
15321,2,13,1033,10.73,0,0,8,8
15322,0,15,1033,14.75,0,0,23,23
15323,-2,18,1033,3.13,0,0,18,18
15324,-5,18,1033,7.15,0,0,19,19
15325,-5,19,1031,1.79,0,0,22,22
15326,-2,20,1030,2.68,0,0,13,13
15327,-3,20,1029,3.13,0,0,11,11
15328,-3,19,1029,1.79,0,0,11,11
15329,-3,19,1028,1.79,0,0,8,8
15330,-3,18,1028,1.79,0,0,9,9
15331,0,14,1029,3.58,0,0,22,22
15332,0,14,1029,5.37,0,0,23,23
15333,2,12,1029,7.16,0,0,29,29
15334,1,12,1030,8.95,0,0,35,35
15335,-1,15,1030,12.97,0,0,53,53
15336,2,8,1030,1.79,0,0,55,55
15337,3,8,1030,0.89,0,0,63,63
15338,3,7,1030,1.79,0,0,67,67
15339,3,8,1030,3.58,0,0,61,61
15340,2,4,1030,7.6,0,0,32,32
15341,2,5,1030,9.39,0,0,37,37
15342,1,5,1030,12.52,0,0,36,36
15343,1,3,1030,15.65,0,0,28,28
15344,3,6,1030,19.67,0,0,50,50
15345,2,11,1030,23.69,0,0,40,40
15346,0,16,1030,26.82,0,0,36,36
15347,0,18,1030,28.61,0,0,24,24
15348,-2,19,1029,1.79,0,0,26,26
15349,-4,21,1027,2.68,0,0,14,14
15350,-3,21,1026,3.13,0,0,88,88
15351,-3,21,1024,7.15,0,0,88,88
15352,-2,22,1024,11.17,0,0,88,88
15353,-1,21,1023,15.19,0,0,88,88
15354,-1,20,1023,18.32,0,0,88,88
15355,1,17,1023,20.11,0,0,88,88
15356,3,16,1023,21.9,0,0,88,88
15357,7,12,1023,23.69,0,0,88,88
15358,5,11,1023,25.48,0,0,88,88
15359,7,10,1023,26.37,0,0,88,88
15360,6,10,1023,27.26,0,0,88,88
15361,6,10,1023,0.89,0,0,88,88
15362,4,7,1023,0.89,0,0,88,88
15363,5,7,1022,0.89,0,0,88,88
15364,5,7,1022,2.68,0,0,88,88
15365,6,7,1022,0.89,0,0,88,88
15366,5,6,1022,0.45,0,0,88,88
15367,5,7,1022,1.34,0,0,88,88
15368,6,7,1022,1.79,0,0,88,88
15369,7,10,1022,3.58,0,0,88,88
15370,7,13,1022,1.79,0,0,88,88
15371,7,15,1022,3.58,0,0,88,88
15372,7,18,1021,1.79,0,0,88,88
15373,8,19,1020,1.79,0,0,88,88
15374,7,20,1019,1.79,0,0,88,88
15375,8,20,1018,3.13,0,0,88,88
15376,8,19,1017,6.26,0,0,88,88
15377,9,19,1017,10.28,0,0,88,88
15378,9,18,1016,12.07,0,0,88,88
15379,9,16,1016,0.89,0,0,88,88
15380,10,15,1017,0.89,0,0,88,88
15381,11,14,1017,1.78,0,0,88,88
15382,10,13,1017,0.89,0,0,88,88
15383,11,13,1017,1.78,0,0,88,88
15384,11,14,1017,1.79,0,0,88,88
15385,11,15,1016,3.58,0,0,88,88
15386,11,14,1016,0.89,0,0,88,88
15387,11,13,1016,1.79,0,0,88,88
15388,10,12,1015,0.89,0,0,88,88
15389,10,11,1015,0.89,0,0,88,88
15390,10,11,1015,1.78,0,0,88,88
15391,9,10,1015,0.89,0,0,88,88
15392,9,9,1015,0.89,0,0,88,88
15393,12,12,1015,1.78,0,0,88,88
15394,12,15,1015,2.67,0,0,88,88
15395,12,17,1015,3.56,0,0,88,88
15396,12,19,1014,1.79,0,0,88,88
15397,12,22,1012,4.92,0,0,88,88
15398,11,23,1011,9.84,0,0,88,88
15399,11,24,1010,13.86,0,0,88,88
15400,9,25,1009,19.67,0,0,88,88
15401,10,24,1009,25.48,0,0,88,88
15402,10,23,1010,30.4,0,0,88,88
15403,11,20,1011,1.79,0,0,88,88
15404,11,14,1012,3.13,0,0,88,88
15405,12,17,1013,1.79,0,0,88,88
15406,10,15,1015,3.13,0,0,88,88
15407,4,17,1015,4.02,0,0,88,88
15408,-1,17,1016,3.13,0,0,88,88
15409,-1,16,1016,0.89,0,0,88,88
15410,0,13,1017,1.78,0,0,88,88
15411,2,10,1017,1.79,0,0,88,88
15412,2,10,1017,3.58,0,0,88,88
15413,2,8,1018,5.37,0,0,88,88
15414,3,8,1018,8.5,0,0,88,88
15415,0,10,1019,0.89,0,0,88,88
15416,2,10,1019,1.78,0,0,88,88
15417,-1,16,1020,4.02,0,0,88,88
15418,-1,18,1021,8.94,0,0,88,88
15419,-2,20,1021,12.07,0,0,88,88
15420,-2,22,1020,13.86,0,0,88,88
15421,-2,22,1019,15.65,0,0,88,88
15422,-2,23,1019,17.44,0,0,88,88
15423,-2,23,1017,1.79,0,0,88,88
15424,-2,23,1017,3.13,0,0,88,88
15425,-1,22,1017,6.26,0,0,88,88
15426,-1,21,1017,9.39,0,0,88,88
15427,5,15,1018,11.18,0,0,88,88
15428,7,14,1018,12.07,0,0,88,88
15429,8,12,1019,0.89,0,0,88,88
15430,7,12,1019,1.34,0,0,88,88
15431,6,12,1020,1.79,0,0,88,88
15432,6,9,1020,0.89,0,0,88,88
15433,6,9,1020,2.68,0,0,88,88
15434,7,9,1020,0.89,0,0,88,88
15435,6,10,1020,0.89,0,0,88,88
15436,6,8,1020,1.78,0,0,88,88
15437,5,8,1020,0.89,0,0,88,88
15438,5,7,1020,0.89,0,0,88,88
15439,5,8,1020,1.78,0,0,88,88
15440,5,7,1020,1.79,0,0,88,88
15441,8,10,1021,4.92,0,0,88,88
15442,9,14,1021,0.89,0,0,88,88
15443,9,16,1021,1.78,0,0,88,88
15444,10,18,1021,3.57,0,0,88,88
15445,10,20,1019,1.79,0,0,88,88
15446,9,20,1019,4.92,0,0,88,88
15447,9,21,1018,8.94,0,0,88,88
15448,9,21,1017,12.96,0,0,88,88
15449,9,21,1017,16.98,0,0,162,162
15450,10,20,1017,20.11,0,0,139,139
15451,11,16,1017,21,0,0,104,104
15452,11,14,1018,21.89,0,0,144,144
15453,11,14,1018,23.68,0,0,146,146
15454,11,15,1018,25.47,0,0,162,162
15455,10,13,1019,0.89,0,0,168,168
15456,10,12,1019,1.78,0,0,145,145
15457,10,12,1019,2.67,0,0,164,164
15458,9,11,1019,0.89,0,0,146,146
15459,9,10,1019,2.68,0,0,122,122
15460,9,10,1019,4.47,0,0,103,103
15461,10,11,1018,7.6,0,0,125,125
15462,10,11,1019,9.39,0,0,138,138
15463,10,12,1019,11.18,0,0,144,144
15464,9,11,1019,12.97,0,0,150,150
15465,10,13,1020,16.1,0,0,164,164
15466,10,15,1020,17.89,0,0,113,113
15467,10,17,1020,19.68,0,0,110,110
15468,10,18,1019,0.89,0,0,111,111
15469,13,20,1018,1.79,0,0,111,111
15470,13,21,1017,0.89,0,0,150,150
15471,13,21,1016,1.78,0,0,160,160
15472,14,21,1016,2.67,0,0,181,181
15473,14,20,1016,1.79,0,0,230,230
15474,14,20,1016,1.79,0,0,250,250
15475,14,19,1016,2.68,0,0,258,258
15476,15,17,1016,0.89,0,0,293,293
15477,15,17,1017,1.78,0,0,325,325
15478,15,16,1017,2.67,0,0,324,324
15479,15,16,1017,0.89,0,0,329,329
15480,15,16,1017,0.89,0,0,347,347
15481,14,15,1017,1.78,0,0,351,351
15482,15,15,1017,0.89,0,0,354,354
15483,15,17,1017,1.78,0,0,314,314
15484,14,16,1017,2.67,0,0,349,349
15485,14,16,1016,1.79,0,0,341,341
15486,14,15,1017,3.58,0,0,324,324
15487,14,15,1017,0.89,0,0,274,274
15488,14,14,1018,3.13,0,0,269,269
15489,15,17,1019,0.89,0,0,284,284
15490,15,19,1020,1.79,0,0,312,312
15491,16,20,1020,4.92,0,0,360,360
15492,15,20,1019,6.71,0,0,404,404
15493,13,24,1018,3.13,0,0,378,378
15494,11,25,1017,4.92,0,0,318,318
15495,13,25,1017,1.79,0,0,297,297
15496,14,24,1017,5.81,0,0,271,271
15497,15,23,1018,8.94,0,0,303,303
15498,15,21,1018,10.73,0,0,335,335
15499,16,20,1018,12.52,0,0,340,340
15500,16,19,1019,14.31,0,0,435,435
15501,15,18,1020,16.1,0,0,562,562
15502,15,18,1021,19.23,0,0,514,514
15503,15,18,1022,23.25,0,0,485,485
15504,12,17,1023,26.38,0,0,453,453
15505,11,16,1023,0.89,0,0,283,283
15506,11,16,1024,1.78,0,0,153,153
15507,11,15,1024,0.89,0,0,105,105
15508,11,15,1023,0.89,0,0,66,66
15509,12,15,1024,0.89,0,0,71,71
15510,12,15,1024,1.78,0,0,63,63
15511,12,16,1025,0.89,0,0,54,54
15512,11,16,1025,1.79,0,0,69,69
15513,10,17,1026,1.79,0,0,69,69
15514,4,18,1027,3.13,0,0,75,75
15515,3,20,1027,6.26,0,0,75,75
15516,2,19,1026,1.79,0,0,64,64
15517,3,20,1026,3.58,0,0,49,49
15518,5,21,1025,1.79,0,0,69,69
15519,4,21,1025,3.58,0,0,89,89
15520,1,20,1024,7.6,0,0,56,56
15521,4,20,1024,10.73,0,0,67,67
15522,5,19,1024,12.52,0,0,63,63
15523,6,17,1025,14.31,0,0,62,62
15524,7,17,1025,16.1,0,0,69,69
15525,9,16,1026,16.99,0,0,64,64
15526,8,16,1026,0.89,0,0,65,65
15527,9,16,1026,1.78,0,0,65,65
15528,9,16,1026,0.89,0,0,59,59
15529,10,16,1025,0.89,0,0,42,42
15530,10,16,1025,1.79,0,0,38,38
15531,11,15,1025,2.68,0,0,35,35
15532,11,15,1025,0.45,0,0,39,39
15533,12,15,1025,0.89,0,0,41,41
15534,12,15,1025,1.78,0,0,64,64
15535,12,15,1025,2.67,0,0,90,90
15536,12,15,1026,0.89,0,0,102,102
15537,11,16,1026,2.68,0,0,86,86
15538,9,17,1027,1.79,0,0,89,89
15539,9,19,1026,2.68,0,0,81,81
15540,10,20,1025,3.57,0,0,87,87
15541,10,21,1023,5.36,0,0,93,93
15542,11,21,1023,3.13,0,0,109,109
15543,11,22,1022,6.26,0,0,139,139
15544,11,22,1021,8.05,0,0,139,139
15545,11,21,1021,9.84,0,0,132,132
15546,12,20,1021,12.97,0,0,151,151
15547,12,19,1021,16.99,0,0,155,155
15548,12,18,1021,18.78,0,0,179,179
15549,14,16,1021,19.67,0,0,188,188
15550,14,16,1022,20.56,0,0,198,198
15551,14,16,1021,0.89,0,0,197,197
15552,14,15,1021,0.89,0,0,199,199
15553,14,15,1021,1.78,0,0,212,212
15554,12,14,1021,0.89,0,0,212,212
15555,13,14,1020,1.78,0,0,221,221
15556,13,15,1020,3.57,0,0,234,234
15557,13,15,1019,4.46,0,0,235,235
15558,13,14,1019,0.89,0,0,221,221
15559,12,14,1019,0.89,0,0,205,205
15560,13,14,1019,0.89,0,0,211,211
15561,13,15,1019,1.79,0,0,216,216
15562,13,16,1020,0.89,0,0,216,216
15563,14,18,1019,1.78,0,0,220,220
15564,14,19,1018,2.67,0,0,238,238
15565,14,19,1017,3.56,0,0,266,266
15566,14,21,1016,4.45,0,0,307,307
15567,14,21,1015,1.79,0,0,313,313
15568,15,21,1014,1.79,0,0,296,296
15569,15,21,1015,0.89,0,0,241,241
15570,12,22,1014,3.13,0,0,186,186
15571,12,20,1014,4.92,0,0,149,149
15572,12,19,1014,8.05,0,0,205,205
15573,13,17,1015,0.89,0,0,246,246
15574,13,16,1015,1.79,0,0,239,239
15575,13,16,1015,3.58,0,0,196,196
15576,13,16,1015,5.37,0,0,225,225
15577,13,15,1014,7.16,0,0,225,225
15578,14,15,1014,8.95,0,0,236,236
15579,14,15,1014,10.74,0,0,248,248
15580,14,15,1013,12.53,0,0,259,259
15581,14,15,1013,14.32,0,0,279,279
15582,15,15,1012,0.89,0,1,280,280
15583,15,16,1012,3.13,0,2,258,258
15584,13,14,1012,7.15,0,3,108,108
15585,12,14,1012,12.07,0,4,36,36
15586,12,14,1012,15.2,0,5,8,8
15587,13,17,1012,20.12,0,0,11,11
15588,10,19,1011,1.79,0,0,13,13
15589,10,20,1011,1.79,0,0,17,17
15590,9,21,1010,0.89,0,0,21,21
15591,10,20,1010,1.79,0,0,26,26
15592,11,21,1009,4.92,0,0,36,36
15593,10,21,1009,8.05,0,0,43,43
15594,11,20,1009,12.97,0,0,33,33
15595,11,19,1010,16.1,0,0,40,40
15596,11,19,1011,3.13,0,0,52,52
15597,12,19,1011,3.13,0,0,46,46
15598,7,18,1011,7.15,0,0,57,57
15599,7,17,1012,10.28,0,0,30,30
15600,8,14,1011,0.89,0,0,39,39
15601,5,16,1011,4.02,0,0,23,23
15602,5,16,1012,8.04,0,0,23,23
15603,4,16,1011,11.17,0,0,32,32
15604,4,14,1011,15.19,0,0,21,21
15605,6,11,1011,18.32,0,0,24,24
15606,7,11,1011,0.89,0,0,15,15
15607,6,12,1011,1.79,0,0,9,9
15608,3,14,1012,6.71,0,0,6,6
15609,2,15,1012,14.76,0,0,4,4
15610,1,16,1012,20.57,0,0,3,3
15611,0,19,1012,28.62,0,0,6,6
15612,-2,18,1012,35.77,0,0,9,9
15613,-3,19,1011,44.71,0,0,5,5
15614,-4,20,1011,53.65,0,0,7,7
15615,-3,19,1010,62.59,0,0,13,13
15616,-3,18,1010,69.74,0,0,11,11
15617,-3,19,1010,73.76,0,0,10,10
15618,0,16,1010,0.89,0,0,11,11
15619,0,15,1010,1.79,0,0,16,16
15620,2,16,1011,4.02,0,0,17,17
15621,3,14,1011,4.02,0,0,16,16
15622,2,15,1011,4.02,0,0,17,17
15623,3,14,1011,11.17,0,0,10,10
15624,3,14,1011,18.32,0,0,9,9
15625,3,13,1011,23.24,0,0,9,9
15626,3,13,1010,27.26,0,0,11,11
15627,2,13,1011,32.18,0,0,14,14
15628,3,8,1010,35.31,0,0,16,16
15629,2,9,1010,38.44,0,0,15,15
15630,2,12,1010,43.36,0,0,21,21
15631,2,11,1010,48.28,0,0,23,23
15632,4,10,1010,50.07,0,0,16,16
15633,3,12,1010,53.2,0,0,32,32
15634,4,17,1009,57.22,0,0,23,23
15635,3,18,1009,64.37,0,0,15,15
15636,2,18,1009,71.52,0,0,11,11
15637,3,20,1008,80.46,0,0,8,8
15638,3,20,1007,89.4,0,0,10,10
15639,2,20,1007,100.58,0,0,14,14
15640,3,19,1008,112.65,0,0,9,9
15641,3,18,1008,124.72,0,0,9,9
15642,3,17,1009,130.53,0,0,9,9
15643,3,17,1009,139.47,0,0,7,7
15644,3,17,1009,144.39,0,0,8,8
15645,3,17,1009,147.52,0,0,20,20
15646,4,16,1010,150.65,0,0,13,13
15647,4,17,1009,154.67,0,0,11,11
15648,3,18,1009,159.59,0,0,20,20
15649,3,18,1010,4.02,0,0,16,16
15650,4,17,1010,3.13,0,0,16,16
15651,4,16,1010,7.15,0,0,9,9
15652,4,10,1010,1.79,0,0,9,9
15653,5,13,1010,5.81,0,0,35,35
15654,3,13,1011,3.13,0,0,29,29
15655,4,9,1012,6.26,0,0,22,22
15656,4,14,1013,0.89,0,0,16,16
15657,2,17,1014,3.13,0,0,20,20
15658,2,18,1014,4.02,0,0,12,12
15659,1,19,1014,4.02,0,0,10,10
15660,1,21,1014,8.04,0,0,8,8
15661,0,22,1013,17.87,0,0,8,8
15662,0,22,1012,27.7,0,0,8,8
15663,-1,23,1012,36.64,0,0,7,7
15664,-3,22,1013,46.47,0,0,7,7
15665,-3,21,1013,55.41,0,0,4,4
15666,-2,19,1014,60.33,0,0,3,3
15667,-1,18,1014,66.14,0,0,6,6
15668,-1,15,1015,71.06,0,0,10,10
15669,0,16,1015,76.87,0,0,33,33
15670,0,16,1016,4.02,0,0,54,54
15671,0,15,1017,7.15,0,0,26,26
15672,1,12,1018,1.79,0,0,14,14
15673,2,10,1018,0.45,0,0,23,23
15674,3,8,1019,1.34,0,0,20,20
15675,3,7,1020,2.23,0,0,28,28
15676,4,8,1020,0.89,0,0,31,31
15677,2,4,1021,3.13,0,0,28,28
15678,1,6,1022,4.02,0,0,22,22
15679,1,7,1022,5.81,0,0,17,17
15680,2,7,1023,0.45,0,0,23,23
15681,1,14,1025,1.79,0,0,22,22
15682,-1,16,1025,0.89,0,0,12,12
15683,-2,16,1025,1.78,0,0,11,11
15684,-3,18,1025,3.13,0,0,18,18
15685,-2,19,1024,6.26,0,0,9,9
15686,-1,19,1023,1.79,0,0,22,22
15687,-1,19,1023,3.13,0,0,16,16
15688,-1,19,1022,7.15,0,0,19,19
15689,-1,18,1022,10.28,0,0,21,21
15690,0,16,1022,13.41,0,0,22,22
15691,2,15,1022,15.2,0,0,30,30
15692,4,11,1023,0.89,0,0,43,43
15693,5,9,1023,1.34,0,0,65,65
15694,5,9,1024,0.89,0,0,76,76
15695,5,8,1024,0.89,0,0,73,73
15696,4,7,1024,0.89,0,0,78,78
15697,5,8,1024,2.68,0,0,83,83
15698,7,9,1025,0.89,0,0,78,78
15699,7,8,1025,1.78,0,0,96,96
15700,6,8,1025,2.67,0,0,96,96
15701,6,7,1025,3.56,0,0,102,102
15702,5,5,1025,0.89,0,0,102,102
15703,5,6,1026,4.02,0,0,93,93
15704,4,5,1026,5.81,0,0,78,78
15705,8,11,1027,1.79,0,0,72,72
15706,9,12,1027,3.58,0,0,60,60
15707,9,15,1026,5.37,0,0,69,69
15708,8,16,1026,0.89,0,0,75,75
15709,8,17,1025,1.78,0,0,83,83
15710,8,19,1024,2.67,0,0,86,86
15711,7,20,1023,4.46,0,0,91,91
15712,5,20,1022,3.13,0,0,86,86
15713,6,19,1022,4.92,0,0,82,82
15714,7,18,1022,6.71,0,0,72,72
15715,8,14,1022,7.6,0,0,87,87
15716,9,13,1022,0.89,0,0,98,98
15717,10,12,1022,1.34,0,0,123,123
15718,8,10,1023,0.89,0,0,122,122
15719,8,9,1023,1.78,0,0,123,123
15720,9,10,1023,0.89,0,0,129,129
15721,7,9,1023,0.89,0,0,141,141
15722,8,9,1023,0.89,0,0,163,163
15723,8,9,1023,1.34,0,0,154,154
15724,7,7,1023,0.89,0,0,150,150
15725,7,8,1022,1.78,0,0,100,100
15726,7,8,1023,3.57,0,0,103,103
15727,7,8,1023,5.36,0,0,100,100
15728,7,8,1023,7.15,0,0,96,96
15729,8,10,1023,10.28,0,0,96,96
15730,9,12,1023,12.07,0,0,99,99
15731,9,15,1023,13.86,0,0,88,88
15732,8,16,1023,15.65,0,0,103,103
15733,11,17,1022,3.13,0,0,133,133
15734,12,18,1021,6.26,0,0,157,157
15735,12,18,1020,9.39,0,0,170,170
15736,13,18,1020,12.52,0,0,187,187
15737,13,18,1019,15.65,0,0,190,190
15738,13,16,1019,17.44,0,0,209,209
15739,12,14,1020,19.23,0,0,253,253
15740,12,13,1021,0.89,0,0,254,254
15741,12,13,1021,1.34,0,0,275,275
15742,11,12,1021,2.23,0,0,292,292
15743,11,11,1022,3.12,0,0,315,315
15744,11,12,1022,1.79,0,0,294,294
15745,11,11,1021,0.89,0,0,280,280
15746,11,11,1021,1.34,0,0,270,270
15747,11,11,1021,2.23,0,0,255,255
15748,11,12,1020,0.89,0,0,243,243
15749,11,12,1020,0.89,0,0,258,258
15750,12,13,1020,0.89,0,0,269,269
15751,12,12,1021,1.78,0,0,263,263
15752,12,13,1020,1.79,0,0,258,258
15753,12,12,1021,2.68,0,1,269,269
15754,12,13,1022,0.89,0,0,278,278
15755,12,14,1022,1.79,0,0,296,296
15756,12,14,1022,3.58,0,0,339,339
15757,12,15,1021,5.37,0,0,332,332
15758,12,16,1020,7.16,0,0,304,304
15759,12,17,1019,10.29,0,0,293,293
15760,12,17,1019,12.08,0,0,284,284
15761,12,16,1019,0.89,0,0,293,293
15762,12,15,1019,1.78,0,0,302,302
15763,12,15,1020,1.79,0,0,300,300
15764,12,13,1020,0.89,0,0,298,298
15765,12,12,1021,0.89,0,0,299,299
15766,11,11,1021,1.78,0,0,300,300
15767,11,12,1021,2.67,0,0,308,308
15768,11,11,1021,3.56,0,0,302,302
15769,11,11,1021,4.45,0,0,298,298
15770,9,10,1021,5.34,0,0,266,266
15771,10,10,1021,0.89,0,0,285,285
15772,9,9,1020,0.89,0,0,282,282
15773,8,9,1020,0.89,0,0,273,273
15774,9,9,1021,1.78,0,0,275,275
15775,8,9,1021,2.67,0,0,248,248
15776,8,8,1021,1.79,0,0,227,227
15777,10,11,1021,3.58,0,0,251,251
15778,13,14,1021,0.89,0,0,249,249
15779,13,15,1021,1.78,0,0,202,202
15780,12,17,1020,2.67,0,0,190,190
15781,12,19,1020,3.56,0,0,175,175
15782,12,19,1019,4.45,0,0,204,204
15783,12,19,1018,1.79,0,0,224,224
15784,11,20,1018,1.79,0,0,231,231
15785,11,19,1018,1.79,0,0,233,233
15786,13,17,1018,2.68,0,0,222,222
15787,12,14,1018,3.57,0,0,254,254
15788,12,13,1019,0.89,0,0,269,269
15789,12,13,1019,0.89,0,0,285,285
15790,11,11,1019,0.89,0,0,298,298
15791,10,11,1019,1.78,0,0,306,306
15792,10,11,1019,2.67,0,0,313,313
15793,10,11,1019,0.45,0,0,318,318
15794,10,11,1019,0.9,0,0,311,311
15795,9,10,1019,1.35,0,0,267,267
15796,9,10,1018,0.89,0,0,261,261
15797,10,10,1018,2.68,0,0,248,248
15798,9,9,1018,4.47,0,0,227,227
15799,9,9,1018,6.26,0,0,212,212
15800,9,10,1018,8.05,0,0,215,215
15801,11,11,1019,9.84,0,0,239,239
15802,13,13,1019,1.79,0,0,259,259
15803,12,16,1018,3.13,0,0,270,270
15804,12,18,1018,4.92,0,0,285,285
15805,11,18,1018,6.71,0,0,287,287
15806,11,18,1017,8.5,0,0,297,297
15807,12,18,1016,0.89,0,0,318,318
15808,12,18,1016,1.79,0,0,347,347
15809,13,17,1016,3.58,0,0,370,370
15810,13,15,1015,4.47,0,0,401,401
15811,13,15,1016,0.89,0,0,416,416
15812,13,14,1016,1.78,0,0,399,399
15813,13,14,1016,1.79,0,0,389,389
15814,13,14,1016,0.89,0,0,408,408
15815,13,13,1017,1.78,0,0,395,395
15816,13,13,1016,0.89,0,0,402,402
15817,12,13,1016,0.89,0,0,430,430
15818,12,13,1016,1.79,0,0,414,414
15819,12,13,1017,0.89,0,0,418,418
15820,12,13,1016,1.79,0,0,408,408
15821,12,12,1016,0.89,0,0,414,414
15822,12,12,1016,1.78,0,0,418,418
15823,12,13,1017,3.13,0,1,409,409
15824,12,13,1017,4.92,0,2,420,420
15825,13,13,1018,8.05,0,3,407,407
15826,13,14,1019,11.18,0,4,390,390
15827,7,12,1020,20.12,0,5,291,291
15828,7,11,1021,8.94,0,6,26,26
15829,7,10,1022,7.15,0,7,19,19
15830,6,9,1022,14.3,0,8,12,12
15831,5,9,1022,22.35,0,9,11,11
15832,4,10,1023,5.81,0,0,8,8
15833,3,9,1024,12.96,0,0,16,16
15834,2,9,1025,17.88,0,0,12,12
15835,1,9,1026,22.8,0,0,13,13
15836,0,9,1026,27.72,0,0,13,13
15837,-1,9,1027,31.74,0,0,18,18
15838,0,7,1028,33.53,0,0,17,17
15839,-1,5,1028,1.79,0,0,16,16
15840,1,4,1028,0.89,0,0,9,9
15841,1,3,1028,0.89,0,0,7,7
15842,1,2,1028,0.89,0,0,6,6
15843,1,2,1028,0.89,0,0,6,6
15844,0,1,1028,1.79,0,0,8,8
15845,0,1,1028,3.58,0,0,9,9
15846,-2,-1,1028,6.71,0,0,15,15
15847,-1,1,1029,8.5,0,0,15,15
15848,-1,3,1029,11.63,0,0,12,12
15849,1,6,1030,13.42,0,0,11,11
15850,-3,12,1030,16.55,0,0,18,18
15851,-6,13,1029,20.57,0,0,16,16
15852,-7,13,1029,22.36,0,0,8,8
15853,-7,14,1028,3.13,0,0,6,6
15854,-7,14,1027,1.79,0,0,7,7
15855,-5,16,1026,2.68,0,0,16,16
15856,-6,15,1026,1.79,0,0,9,9
15857,-5,14,1026,4.92,0,0,9,9
15858,-4,13,1026,0.89,0,0,24,24
15859,1,7,1028,1.78,0,0,35,35
15860,0,4,1029,1.79,0,0,48,48
15861,0,5,1029,3.58,0,0,60,60
15862,-6,9,1030,5.37,0,0,38,38
15863,-6,8,1031,0.89,0,0,45,45
15864,-6,5,1031,1.79,0,0,9,9
15865,-6,4,1031,4.92,0,0,8,8
15866,-4,3,1032,6.71,0,0,8,8
15867,-3,2,1032,0.89,0,0,8,8
15868,-3,2,1032,1.78,0,0,19,19
15869,-2,1,1031,2.23,0,0,19,19
15870,-2,0,1032,3.12,0,0,18,18
15871,-3,0,1032,3.13,0,0,38,38
15872,-4,2,1032,4.92,0,0,35,35
15873,-2,6,1032,8.05,0,0,27,27
