N,TEMP,HUMIDITY,LIGHT,CO2_PPM,OCCUPANCY
14406,20,29,0,440,0
14407,20,29,0,439,0
14408,20,29,0,438,0
14409,20,29,0,438,0
14410,20,29,0,441,0
14411,20,29,0,439,0
14412,20,29,0,438,0
14413,20,29,0,444,0
14414,20,29,0,439,0
14415,20,29,0,438,0
14416,20,29,0,440,0
14417,20,29,0,438,0
14418,20,29,0,438,0
14419,20,29,0,439,0
14420,20,29,0,438,0
14421,20,29,0,440,0
14422,20,29,0,436,0
14423,20,29,0,438,0
14424,20,29,0,441,0
14425,20,29,0,440,0
14426,20,29,0,435,0
14427,20,29,0,438,0
14428,20,29,0,440,0
14429,20,29,0,433,0
14430,20,29,0,433,0
14431,20,29,0,432,0
14432,20,29,0,437,0
14433,20,29,0,435,0
14434,20,29,0,438,0
14435,20,29,0,438,0
14436,20,29,0,439,0
14437,20,29,0,437,0
14438,20,29,0,432,0
14439,20,29,0,438,0
14440,20,29,0,441,0
14441,20,29,0,438,0
14442,20,29,0,439,0
14443,20,29,0,439,0
14444,20,30,0,438,0
14445,20,29,0,437,0
14446,20,30,0,440,0
14447,20,30,0,441,0
14448,20,30,0,438,0
14449,20,30,0,439,0
14450,20,30,0,441,0
14451,20,30,0,440,0
14452,20,30,0,440,0
14453,20,30,0,442,0
14454,20,30,0,442,0
14455,20,30,0,442,0
14456,20,30,0,440,0
14457,20,30,0,437,0
14458,20,30,0,435,0
14459,20,30,0,443,0
14460,20,30,0,437,0
14461,20,30,0,437,0
14462,20,30,0,436,0
14463,20,30,0,437,0
14464,20,30,0,438,0
14465,20,30,0,440,0
14466,20,30,0,440,0
14467,20,30,0,440,0
14468,20,30,0,442,0
14469,20,30,0,440,0
14470,20,30,0,434,0
14471,20,30,0,436,0
14472,20,30,0,437,0
14473,20,30,0,438,0
14474,20,30,0,441,0
14475,20,30,0,440,0
14476,20,30,0,440,0
14477,20,30,0,437,0
14478,20,30,0,436,0
14479,20,30,0,434,0
14480,20,30,0,430,0
14481,20,30,0,434,0
14482,20,30,0,436,0
14483,20,30,0,439,0
14484,20,30,0,435,0
14485,20,30,0,440,0
14486,20,30,0,443,0
14487,20,30,0,439,0
14488,20,30,0,438,0
14489,20,30,0,440,0
14490,20,30,0,446,0
14491,20,30,0,441,0
14492,20,30,0,442,0
14493,20,30,0,442,0
14494,20,30,0,440,0
14495,20,30,0,437,0
14496,20,30,0,437,0
14497,20,30,0,435,0
14498,20,30,0,434,0
14499,20,30,0,436,0
14500,20,30,0,439,0
14501,20,30,0,437,0
14502,20,30,0,436,0
14503,20,30,0,437,0
14504,20,30,0,439,0
14505,20,30,0,437,0
14506,20,30,0,437,0
14507,20,30,0,438,0
14508,20,30,0,436,0
14509,20,30,0,431,0
14510,20,30,0,433,0
14511,20,30,0,436,0
14512,20,30,0,438,0
14513,20,30,0,437,0
14514,20,30,0,439,0
14515,20,30,0,438,0
14516,20,30,0,437,0
14517,20,30,0,437,0
14518,20,30,0,442,0
14519,20,30,0,443,0
14520,20,30,0,441,0
14521,20,30,0,445,0
14522,20,30,0,439,0
14523,20,30,0,437,0
14524,20,30,0,438,0
14525,20,30,0,439,0
14526,20,30,0,434,0
14527,20,30,0,434,0
14528,20,30,0,437,0
14529,20,30,0,442,0
14530,20,30,0,444,0
14531,20,30,0,446,0
14532,20,30,0,439,0
14533,20,30,0,442,0
14534,20,30,0,440,0
14535,20,30,0,440,0
14536,20,30,0,439,0
14537,20,30,0,443,0
14538,20,30,0,436,0
14539,20,30,0,438,0
14540,20,30,0,437,0
14541,20,30,0,442,0
14542,20,30,0,441,0
14543,20,30,0,439,0
14544,20,30,0,442,0
14545,20,30,0,437,0
14546,20,30,0,438,0
14547,20,30,0,443,0
14548,20,30,0,437,0
14549,20,30,0,433,0
14550,20,30,0,435,0
14551,20,30,0,436,0
14552,20,30,0,440,0
14553,20,31,0,439,0
14554,20,31,0,441,0
14555,20,31,0,439,0
14556,20,31,0,440,0
14557,20,31,0,436,0
14558,20,31,0,436,0
14559,20,31,0,438,0
14560,19,31,0,435,0
14561,20,31,0,439,0
14562,20,31,0,439,0
14563,19,31,0,437,0
14564,19,31,0,440,0
14565,19,31,0,442,0
14566,19,31,0,441,0
14567,19,31,0,440,0
14568,19,31,0,433,0
14569,19,31,0,440,0
14570,20,31,0,435,0
14571,19,31,0,436,0
14572,19,31,0,436,0
14573,19,31,0,432,0
14574,19,31,0,439,0
14575,19,31,0,441,0
14576,19,31,0,438,0
14577,19,31,0,438,0
14578,19,31,0,438,0
14579,19,31,0,434,0
14580,19,31,0,439,0
14581,19,31,0,438,0
14582,19,31,0,440,0
14583,19,31,0,436,0
14584,19,31,0,437,0
14585,19,31,0,437,0
14586,19,31,0,446,0
14587,20,31,0,447,0
14588,19,31,0,440,0
14589,19,31,0,441,0
14590,19,31,0,438,0
14591,19,31,0,434,0
14592,19,31,0,435,0
14593,19,31,0,439,0
14594,19,31,0,439,0
14595,19,31,0,435,0
14596,19,31,0,441,0
14597,19,31,0,441,0
14598,19,31,0,437,0
14599,19,31,0,434,0
14600,19,31,0,434,0
14601,19,31,0,439,0
14602,19,31,0,442,0
14603,19,31,0,440,0
14604,19,31,0,443,0
14605,19,31,0,442,0
14606,19,31,0,437,0
14607,19,31,0,435,0
14608,19,31,0,437,0
14609,19,31,0,442,0
14610,19,31,0,435,0
14611,19,31,0,437,0
14612,19,31,0,439,0
14613,19,31,0,436,0
14614,19,31,0,434,0
14615,19,31,0,433,0
14616,19,31,0,440,0
14617,19,31,0,436,0
14618,19,31,0,434,0
14619,19,31,0,432,0
14620,19,31,0,437,0
14621,19,31,0,437,0
14622,19,31,0,441,0
14623,19,31,0,440,0
14624,19,31,0,441,0
14625,19,31,0,440,0
14626,19,31,0,440,0
14627,19,31,0,441,0
14628,19,31,0,435,0
14629,19,31,0,439,0
14630,19,31,0,438,0
14631,19,31,0,437,0
14632,19,31,0,437,0
14633,19,31,0,437,0
14634,19,31,0,436,0
14635,19,31,0,437,0
14636,19,31,0,436,0
14637,19,31,0,437,0
14638,19,31,0,438,0
14639,19,31,0,437,0
14640,19,31,0,431,0
14641,19,31,0,433,0
14642,19,31,0,439,0
14643,19,31,0,438,0
14644,19,31,0,438,0
14645,19,31,0,441,0
14646,19,31,0,438,0
14647,19,31,0,437,0
14648,19,31,0,437,0
14649,19,31,0,437,0
14650,19,31,0,437,0
14651,19,31,0,434,0
14652,19,31,0,438,0
14653,19,31,0,443,0
14654,19,31,0,439,0
14655,19,31,0,440,0
14656,19,31,0,434,0
14657,19,31,0,435,0
14658,19,31,0,432,0
14659,19,31,0,437,0
14660,19,31,0,434,0
14661,19,31,0,435,0
14662,19,31,0,437,0
14663,19,31,0,435,0
14664,19,31,0,438,0
14665,19,31,0,441,0
14666,19,31,0,439,0
14667,19,31,0,437,0
14668,19,31,0,437,0
14669,19,31,0,444,0
14670,19,31,0,437,0
14671,19,31,0,435,0
14672,20,31,0,439,0
14673,19,31,0,438,0
14674,19,31,0,434,0
14675,19,31,0,434,0
14676,19,31,0,436,0
14677,19,31,0,434,0
14678,19,31,0,435,0
14679,19,31,0,434,0
14680,19,31,0,432,0
14681,19,31,0,432,0
14682,19,31,0,438,0
14683,19,31,0,438,0
14684,19,31,0,433,0
14685,19,31,0,437,0
14686,19,31,0,434,0
14687,19,31,0,435,0
14688,19,31,0,434,0
14689,19,31,0,434,0
14690,19,31,0,434,0
14691,19,31,0,437,0
14692,19,31,0,436,0
14693,19,31,0,433,0
14694,19,31,0,434,0
14695,19,31,0,431,0
14696,19,31,0,436,0
14697,19,31,0,440,0
14698,19,31,0,439,0
14699,19,31,0,436,0
14700,19,31,0,437,0
14701,19,31,0,437,0
14702,19,31,0,438,0
14703,19,31,0,433,0
14704,19,31,0,435,0
14705,19,32,0,434,0
14706,19,31,0,438,0
14707,19,31,0,435,0
14708,19,31,0,435,0
14709,19,31,0,434,0
14710,19,31,0,434,0
14711,19,31,0,439,0
14712,19,31,0,442,0
14713,19,31,0,439,0
14714,19,31,0,439,0
14715,19,31,0,436,0
14716,19,31,0,437,0
14717,19,31,0,436,0
14718,19,31,0,438,0
14719,19,31,0,435,0
14720,19,31,0,434,0
14721,19,31,0,434,0
14722,19,31,0,436,0
14723,19,31,0,431,0
14724,19,31,0,436,0
14725,19,31,0,433,0
14726,19,31,0,432,0
14727,19,31,0,431,0
14728,19,31,0,437,0
14729,19,31,0,437,0
14730,19,31,0,439,0
14731,19,31,0,438,0
14732,19,31,0,438,0
14733,19,31,0,436,0
14734,19,31,0,436,0
14735,19,31,0,439,0
14736,19,31,0,437,0
14737,19,31,0,436,0
14738,19,32,0,434,0
14739,19,32,0,434,0
14740,19,32,0,433,0
14741,19,32,0,433,0
14742,19,32,0,439,0
14743,19,32,0,440,0
14744,19,32,0,437,0
14745,19,32,0,436,0
14746,19,32,0,430,0
14747,19,32,0,431,0
14748,19,32,0,432,0
14749,19,32,0,434,0
14750,19,32,0,430,0
14751,19,32,0,430,0
14752,19,32,0,430,0
14753,19,32,0,430,0
14754,19,32,0,429,0
14755,19,32,0,435,0
14756,19,32,0,432,0
14757,19,32,0,436,0
14758,19,32,0,435,0
14759,19,32,0,434,0
14760,19,32,0,435,0
14761,19,32,0,435,0
14762,19,32,0,437,0
14763,19,32,0,435,0
14764,19,32,0,432,0
14765,19,32,0,433,0
14766,19,32,0,437,0
14767,19,32,0,436,0
14768,19,32,0,430,0
14769,19,32,0,430,0
14770,19,32,0,437,0
14771,19,32,0,438,0
14772,19,32,0,436,0
14773,19,32,0,435,0
14774,19,32,0,433,0
14775,19,32,0,437,0
14776,19,32,0,439,0
14777,19,32,0,432,0
14778,19,32,0,435,0
14779,19,32,0,434,0
14780,19,32,0,434,0
14781,19,32,0,434,0
14782,19,32,0,435,0
14783,19,32,0,434,0
14784,19,32,0,429,0
14785,19,32,0,428,0
14786,19,32,0,431,0
14787,19,32,0,436,0
14788,19,32,0,437,0
14789,19,32,0,434,0
14790,19,32,0,433,0
14791,19,32,0,432,0
14792,19,32,0,437,0
14793,19,32,0,440,0
14794,19,32,0,436,0
14795,19,32,0,432,0
14796,19,32,0,435,0
14797,19,32,0,435,0
14798,19,32,0,434,0
14799,19,32,0,435,0
14800,19,32,0,436,0
14801,19,32,0,433,0
14802,19,32,0,437,0
14803,19,32,0,441,0
14804,19,32,0,436,0
14805,19,32,0,433,0
14806,19,32,0,432,0
14807,19,32,0,429,0
14808,19,32,0,433,0
14809,19,32,0,434,0
14810,19,32,0,432,0
14811,19,32,0,438,0
14812,19,32,0,438,0
14813,19,32,0,438,0
14814,19,32,0,438,0
14815,19,32,0,439,0
14816,19,32,0,438,0
14817,19,32,0,433,0
14818,19,32,0,433,0
14819,19,32,0,431,0
14820,19,32,0,431,0
14821,19,32,0,433,0
14822,19,32,0,435,0
14823,19,32,0,431,0
14824,19,32,0,432,0
14825,19,32,0,427,0
14826,19,32,0,426,0
14827,19,32,0,435,0
14828,19,32,0,434,0
14829,19,32,0,434,0
14830,19,32,0,435,0
14831,19,32,0,435,0
14832,19,32,0,432,0
14833,19,32,0,432,0
14834,19,32,0,433,0
14835,19,32,0,437,0
14836,19,32,0,437,0
14837,19,32,0,435,0
14838,19,32,0,431,0
14839,19,32,0,435,0
14840,19,32,0,432,0
14841,19,32,0,430,0
14842,19,32,0,435,0
14843,19,32,0,432,0
14844,19,32,0,429,0
14845,19,32,0,433,0
14846,19,32,0,435,0
14847,19,32,0,441,0
14848,19,32,0,431,0
14849,19,32,0,430,0
14850,19,31,0,434,0
14851,19,31,0,436,0
14852,19,31,0,437,0
14853,19,32,0,434,0
14854,19,31,0,431,0
14855,19,31,0,428,0
14856,19,31,0,432,0
14857,19,31,0,435,0
14858,19,31,0,435,0
14859,19,31,0,434,0
14860,19,31,0,434,0
14861,19,31,0,433,0
14862,19,31,0,429,0
14863,19,31,0,436,0
14864,19,31,0,432,0
14865,19,31,0,429,0
14866,19,31,0,424,0
14867,19,31,0,429,0
14868,19,31,0,429,0
14869,19,31,0,432,0
14870,19,31,0,427,0
14871,19,31,0,431,0
14872,19,31,0,433,0
14873,19,31,0,438,0
14874,19,31,0,428,0
14875,19,31,0,433,0
14876,19,31,0,432,0
14877,19,31,0,436,0
14878,19,31,0,433,0
14879,19,31,0,436,0
14880,19,31,0,433,0
14881,19,31,0,430,0
14882,19,32,0,432,0
14883,19,31,0,439,0
14884,19,31,0,441,0
14885,19,31,0,442,0
14886,19,31,0,441,0
14887,19,32,0,439,0
14888,19,32,0,435,0
14889,19,31,0,436,0
14890,19,31,0,438,0
14891,19,31,0,439,0
14892,19,31,0,441,0
14893,19,31,0,435,0
14894,19,31,0,432,0
14895,19,31,0,434,0
14896,19,31,0,431,0
14897,19,31,0,436,0
14898,19,31,0,436,0
14899,19,31,0,434,0
14900,19,31,0,429,0
14901,19,31,0,430,0
14902,19,31,0,430,0
14903,19,31,0,432,0
14904,19,31,0,431,0
14905,19,31,0,432,0
14906,19,31,0,436,0
14907,19,31,0,433,0
14908,19,31,0,430,0
14909,19,31,0,432,0
14910,19,31,0,431,0
14911,19,31,0,434,0
14912,19,31,0,431,0
14913,19,31,0,431,0
14914,19,31,0,429,0
14915,19,31,0,428,0
14916,19,31,0,430,0
14917,19,31,0,436,0
14918,19,31,0,436,0
14919,19,31,0,437,0
14920,19,31,0,437,0
14921,19,31,0,432,0
14922,19,31,0,432,0
14923,19,31,0,431,0
14924,19,31,0,432,0
14925,19,31,0,442,0
14926,19,31,0,441,0
14927,19,31,0,438,0
14928,19,31,0,438,0
14929,19,31,0,436,0
14930,19,31,0,437,0
14931,19,31,0,437,0
14932,19,31,0,433,0
14933,19,31,0,433,0
14934,19,31,0,432,0
14935,19,31,0,437,0
14936,19,31,7,439,0
14937,19,31,14,437,0
14938,19,31,14,436,0
14939,19,31,14,434,0
14940,19,31,14,437,0
14941,19,31,14,431,0
14942,19,31,14,427,0
14943,19,31,14,431,0
14944,19,31,14,437,0
14945,19,31,14,438,0
14946,19,31,14,433,0
14947,19,31,14,428,0
14948,19,31,7,429,0
14949,19,31,9,434,0
14950,19,31,9,434,0
14951,19,31,10,436,0
14952,19,31,17,439,0
14953,19,31,21,439,0
14954,19,31,12,431,0
14955,19,31,6,425,0
14956,19,31,6,429,0
14957,19,31,10,432,0
14958,19,31,11,429,0
14959,19,31,6,430,0
14960,19,31,6,432,0
14961,19,31,6,431,0
14962,19,31,6,432,0
14963,19,31,7,434,0
14964,19,31,9,433,0
14965,19,31,9,430,0
14966,19,31,7,433,0
14967,19,31,14,435,0
14968,19,31,14,440,0
14969,19,31,14,439,0
14970,19,31,14,432,0
14971,19,31,14,439,0
14972,19,31,14,438,0
14973,19,31,14,437,0
14974,19,31,14,436,0
14975,19,31,14,437,0
14976,19,31,14,440,0
14977,19,31,14,431,0
14978,19,31,9,433,0
14979,19,31,12,442,0
14980,19,31,12,436,0
14981,19,31,19,432,0
14982,19,31,29,431,0
14983,19,31,36,429,0
14984,19,31,31,431,0
14985,19,31,40,437,0
14986,19,31,46,438,0
14987,19,31,35,435,0
14988,19,31,25,435,0
14989,19,31,32,435,0
14990,19,31,29,438,0
14991,19,31,20,435,0
14992,19,31,6,438,0
14993,19,31,6,438,0
14994,19,31,6,437,0
14995,19,31,12,439,0
14996,19,31,10,440,0
14997,19,31,9,438,0
14998,19,31,7,433,0
14999,19,31,7,435,0
15000,19,31,14,437,0
15001,19,31,21,436,0
15002,19,31,17,433,0
15003,19,31,17,429,0
15004,19,31,6,430,0
15005,19,31,6,430,0
15006,19,31,24,437,0
15007,19,31,23,435,0
15008,19,31,13,430,0
15009,19,31,28,428,0
15010,19,31,29,431,0
15011,19,31,31,434,0
15012,19,31,36,435,0
15013,19,31,76,435,0
15014,19,31,97,432,0
15015,19,31,148,440,0
15016,19,31,166,438,0
15017,19,31,149,434,0
15018,19,31,146,429,0
15019,19,31,168,429,0
15020,19,31,118,431,0
15021,20,31,42,431,0
15022,19,31,37,427,0
15023,19,31,34,425,0
15024,19,31,26,429,0
15025,19,31,43,429,0
15026,19,31,28,429,0
15027,19,31,29,429,0
15028,19,31,26,427,0
15029,19,31,17,428,0
15030,19,31,31,429,0
15031,19,31,20,438,0
15032,19,31,14,427,0
15033,19,31,14,430,0
15034,19,31,24,435,0
15035,19,31,24,433,0
15036,19,31,24,430,0
15037,19,31,24,431,0
15038,19,31,24,431,0
15039,19,31,24,427,0
15040,19,31,24,430,0
15041,19,31,19,428,0
15042,19,31,31,432,0
15043,19,31,13,432,0
15044,19,31,13,432,0
15045,19,31,27,434,0
15046,19,31,27,434,0
15047,19,31,27,429,0
15048,19,31,27,432,0
15049,19,31,17,432,0
15050,19,31,24,429,0
15051,19,31,24,426,0
15052,19,31,24,425,0
15053,19,31,24,427,0
15054,19,31,24,428,0
15055,19,31,24,429,0
15056,19,31,17,430,0
15057,19,31,14,441,0
15058,19,31,17,441,0
15059,19,31,19,432,0
15060,19,31,17,435,0
15061,19,31,19,430,0
15062,19,31,24,430,0
15063,19,31,24,432,0
15064,19,31,24,430,0
15065,19,31,24,427,0
15066,19,31,24,425,0
15067,19,31,24,431,0
15068,19,31,24,433,0
15069,19,31,24,427,0
15070,19,31,24,429,0
15071,19,31,24,430,0
15072,19,31,24,428,0
15073,19,31,24,428,0
15074,19,31,24,428,0
15075,19,31,12,431,0
15076,19,31,6,429,0
15077,19,31,6,436,0
15078,19,31,6,436,0
15079,19,31,6,437,0
15080,19,31,6,438,0
15081,19,31,6,439,0
15082,19,31,6,435,0
15083,19,31,24,438,0
15084,19,31,24,435,0
15085,19,31,24,435,0
15086,19,31,14,437,0
15087,19,31,17,433,0
15088,19,31,23,433,0
15089,19,31,27,430,0
15090,19,31,20,428,0
15091,19,31,13,433,0
15092,19,31,20,435,0
15093,19,31,31,433,0
15094,19,31,27,428,0
15095,19,31,31,431,0
15096,19,31,27,428,0
15097,19,31,22,423,0
15098,19,31,27,434,0
15099,19,31,31,438,0
15100,19,31,31,434,0
15101,19,31,20,433,0
15102,19,31,20,433,0
15103,19,31,31,433,0
15104,19,31,31,433,0
15105,19,31,27,427,0
15106,19,31,20,428,0
15107,19,31,14,430,0
15108,19,31,19,430,0
15109,19,31,24,432,0
15110,19,31,15,434,0
15111,19,31,6,430,0
15112,19,31,6,430,0
15113,19,31,6,437,0
15114,19,31,17,435,0
15115,19,31,17,431,0
15116,19,31,14,431,0
15117,19,31,7,436,0
15118,19,31,16,429,0
15119,19,31,11,427,0
15120,19,31,25,429,0
15121,19,31,25,431,0
15122,19,31,22,430,0
15123,19,31,22,430,0
15124,19,31,31,425,0
15125,19,31,19,424,0
15126,19,31,19,426,0
15127,19,31,17,426,0
15128,19,31,14,427,0
15129,19,31,14,429,0
15130,19,31,17,432,0
15131,19,31,20,434,0
15132,19,31,13,436,0
15133,19,31,13,436,0
15134,19,31,23,433,0
15135,19,31,24,433,0
15136,19,31,24,433,0
15137,19,31,6,434,0
15138,19,31,6,434,0
15139,19,31,14,433,0
15140,19,31,9,430,0
15141,19,31,12,433,0
15142,19,31,15,437,0
15143,19,31,19,435,0
15144,19,31,27,431,0
15145,19,31,31,432,0
15146,19,31,27,434,0
15147,19,31,31,435,0
15148,19,31,16,436,0
15149,19,31,24,436,0
15150,19,31,24,432,0
15151,19,31,24,436,0
15152,19,31,17,434,0
15153,19,31,19,432,0
15154,19,31,23,432,0
15155,19,31,31,433,0
15156,19,31,13,433,0
15157,19,31,13,430,0
15158,19,31,31,428,0
15159,19,31,31,429,0
15160,19,31,25,428,0
15161,19,31,39,426,0
15162,19,31,53,422,0
15163,19,31,66,423,0
15164,19,31,67,427,0
15165,19,31,117,424,0
15166,19,31,113,425,0
15167,19,31,202,431,0
15168,19,31,103,435,0
15169,19,31,86,431,0
15170,19,31,81,431,0
15171,19,31,82,436,0
15172,19,31,94,434,0
15173,19,31,106,431,0
15174,19,31,74,433,0
15175,19,31,80,429,0
15176,19,31,110,430,0
15177,19,31,150,427,0
15178,19,31,67,428,0
15179,19,31,63,427,0
15180,19,31,54,428,0
15181,19,30,47,429,0
15182,19,31,62,424,0
15183,19,30,255,426,0
15184,20,30,317,429,0
15185,20,30,233,430,0
15186,20,30,278,433,0
15187,20,30,89,429,0
15188,20,30,73,426,0
15189,20,30,68,424,0
15190,20,30,57,427,0
15191,20,30,64,427,0
15192,20,30,50,427,0
15193,20,30,55,426,0
15194,20,30,68,428,0
15195,20,30,72,434,0
15196,20,30,70,428,0
15197,20,30,85,429,0
15198,20,30,82,428,0
15199,20,30,91,422,0
15200,20,30,100,423,0
15201,20,30,226,423,0
15202,20,30,161,422,0
15203,20,30,179,425,0
15204,20,30,241,428,0
15205,20,30,215,425,0
15206,20,30,294,426,0
15207,20,30,291,426,0
15208,20,30,291,424,0
15209,20,30,289,426,0
15210,20,30,296,426,0
15211,20,30,194,429,0
15212,20,30,262,426,0
15213,20,30,243,430,0
15214,20,29,248,427,0
15215,20,29,256,431,0
15216,20,29,193,427,0
15217,20,29,253,425,0
15218,20,29,288,429,0
15219,20,29,280,429,0
15220,20,29,253,428,0
15221,20,29,273,428,0
15222,20,29,272,427,0
15223,20,29,273,429,0
15224,20,29,265,425,0
15225,20,29,265,427,0
15226,21,29,265,429,0
15227,21,29,265,424,0
15228,21,29,265,427,0
15229,21,29,262,434,0
15230,21,29,259,427,0
15231,21,29,257,426,0
15232,21,29,257,429,0
15233,21,29,247,432,0
15234,21,29,176,431,0
15235,21,29,251,432,0
15236,21,28,256,432,0
15237,21,28,252,425,0
15238,21,28,260,422,0
15239,21,28,175,427,0
15240,21,28,98,432,0
15241,21,28,252,429,0
15242,21,28,216,427,0
15243,21,28,165,425,0
15244,21,28,98,422,0
15245,21,28,237,420,0
15246,21,28,153,418,0
15247,21,28,232,421,0
15248,21,28,82,424,0
15249,21,28,90,422,0
15250,21,28,89,424,0
15251,21,28,115,429,0
15252,21,28,96,429,0
15253,21,28,127,428,0
15254,21,28,169,429,0
15255,21,28,206,430,0
15256,21,28,202,427,0
15257,21,28,157,423,0
15258,21,28,209,425,0
15259,21,28,211,426,0
15260,21,27,133,425,0
15261,21,27,197,424,0
15262,21,27,148,421,0
15263,21,27,171,423,0
15264,21,27,152,425,0
15265,21,27,78,425,0
15266,21,27,74,428,0
15267,21,27,123,425,0
15268,21,27,152,424,0
15269,21,27,182,426,0
15270,21,27,200,425,0
15271,21,27,202,422,0
15272,21,27,180,419,0
15273,21,27,195,417,0
15274,21,27,157,418,0
15275,21,27,141,428,0
15276,21,27,183,425,0
15277,21,27,186,428,0
15278,21,27,186,428,0
15279,21,27,136,423,0
15280,21,27,86,421,0
15281,21,27,78,416,0
15282,21,27,129,413,0
15283,21,27,178,414,0
15284,21,27,154,421,0
15285,21,27,141,415,0
15286,21,27,130,416,0
15287,21,26,64,421,0
15288,21,26,113,416,0
15289,21,27,152,417,0
15290,21,26,145,419,0
15291,21,26,151,427,0
15292,21,26,153,427,0
15293,21,26,142,425,0
15294,21,26,135,421,0
15295,21,26,149,418,0
15296,21,26,116,423,0
15297,21,26,142,421,0
15298,21,26,130,423,0
15299,21,26,145,429,0
15300,21,26,157,422,0
15301,21,26,106,419,0
15302,21,26,82,424,0
15303,21,26,72,422,0
15304,21,26,96,422,0
15305,21,26,112,426,0
15306,21,26,110,425,0
15307,21,26,86,421,0
15308,21,26,60,420,0
15309,21,26,115,426,0
15310,21,26,74,418,0
15311,21,26,74,417,0
15312,21,26,82,418,0
15313,21,26,64,419,0
15314,21,26,86,420,0
15315,21,26,63,426,0
15316,21,26,60,425,0
15317,21,26,66,422,0
15318,21,26,81,422,0
15319,20,26,69,422,0
15320,20,26,108,428,0
15321,20,26,57,429,0
15322,20,26,68,426,0
15323,20,26,73,422,0
15324,20,26,99,424,0
15325,20,26,59,424,0
15326,20,26,54,426,0
15327,20,26,100,420,0
15328,20,26,100,418,0
15329,20,26,68,419,0
15330,20,26,59,425,0
15331,20,26,72,422,0
15332,20,26,70,424,0
15333,20,26,70,423,0
15334,20,26,85,424,0
15335,20,26,80,426,0
15336,20,26,77,422,0
15337,20,26,86,419,0
15338,20,26,59,423,0
15339,20,26,62,422,0
15340,20,26,49,419,0
15341,20,26,49,422,0
15342,20,26,59,422,0
15343,20,26,61,418,0
15344,20,26,44,422,0
15345,20,26,64,419,0
15346,20,26,44,424,0
15347,20,26,55,425,0
15348,20,26,46,421,0
15349,20,26,49,418,0
15350,20,26,63,419,0
15351,20,26,53,424,0
15352,20,26,55,424,0
15353,20,26,57,419,0
15354,20,26,63,421,0
15355,20,26,58,427,0
15356,20,26,58,423,0
15357,20,26,69,420,0
15358,20,26,59,420,0
15359,20,26,61,424,0
15360,20,26,54,424,0
15361,20,26,61,420,0
15362,20,26,62,425,0
15363,20,26,52,424,0
15364,20,26,46,426,0
15365,20,26,54,427,0
15366,20,26,47,422,0
15367,20,26,50,423,0
15368,20,26,41,424,0
15369,20,26,35,422,0
15370,20,26,35,422,0
15371,20,26,34,421,0
15372,20,26,44,423,0
15373,20,26,44,419,0
15374,20,26,55,419,0
15375,20,26,46,424,0
15376,20,26,44,424,0
15377,20,26,44,423,0
15378,20,26,48,423,0
15379,20,26,41,422,0
15380,20,26,52,426,0
15381,20,26,37,421,0
15382,20,26,37,421,0
15383,20,26,37,421,0
15384,20,26,37,422,0
15385,20,26,37,420,0
15386,20,26,37,421,0
15387,20,26,37,419,0
15388,20,26,37,418,0
15389,20,26,37,422,0
15390,20,27,29,423,0
15391,20,26,28,422,0
15392,20,27,31,423,0
15393,20,27,19,421,0
15394,20,27,24,425,0
15395,20,27,34,423,0
15396,20,27,26,420,0
15397,20,27,38,421,0
15398,20,27,34,422,0
15399,20,27,34,421,0
15400,20,27,34,421,0
15401,20,27,34,420,0
15402,20,27,38,421,0
15403,20,27,34,424,0
15404,20,27,38,421,0
15405,20,27,41,422,0
15406,20,27,37,419,0
15407,20,27,34,423,0
15408,20,27,37,421,0
15409,20,27,40,418,0
15410,20,27,40,422,0
15411,20,27,40,423,0
15412,20,27,31,423,0
15413,20,27,31,423,0
15414,20,27,31,422,0
15415,20,27,31,424,0
15416,20,27,31,428,0
15417,20,27,31,423,0
15418,20,27,31,424,0
15419,20,27,31,422,0
15420,20,27,31,419,0
15421,20,27,31,426,0
15422,20,27,31,419,0
15423,20,27,31,418,0
15424,20,27,31,418,0
15425,20,27,31,417,0
15426,20,27,31,416,0
15427,20,27,31,413,0
15428,20,27,22,417,0
15429,20,27,18,423,0
15430,20,27,13,425,0
15431,20,27,13,425,0
15432,20,27,13,429,0
15433,20,27,27,428,0
15434,20,27,33,422,0
15435,20,27,27,417,0
15436,20,27,31,424,0
15437,20,27,24,422,0
15438,20,27,31,417,0
15439,20,27,27,424,0
15440,20,27,31,430,0
15441,20,27,23,423,0
15442,20,27,19,425,0
15443,20,27,29,426,0
15444,20,27,24,422,0
15445,20,27,24,426,0
15446,20,27,24,425,0
15447,20,27,24,422,0
15448,20,27,24,426,0
15449,20,27,24,422,0
15450,20,27,24,423,0
15451,20,27,24,427,0
15452,20,27,24,422,0
15453,20,27,24,415,0
15454,20,27,24,416,0
15455,19,27,24,423,0
15456,20,27,11,425,0
15457,20,27,6,425,0
15458,19,27,6,425,0
15459,19,27,6,423,0
15460,19,27,6,425,0
15461,19,27,6,421,0
15462,19,27,6,420,0
15463,19,27,6,423,0
15464,19,27,6,419,0
15465,19,27,6,423,0
15466,19,27,6,428,0
15467,19,27,6,424,0
15468,19,27,6,428,0
15469,19,27,6,426,0
15470,19,27,12,430,0
15471,19,27,21,427,0
15472,19,27,17,424,0
15473,19,27,17,423,0
15474,19,27,21,424,0
15475,19,27,17,424,0
15476,19,27,17,426,0
15477,19,27,17,427,0
15478,19,27,17,435,0
15479,19,27,21,426,0
